track_id_x,track_name_x,track_number,track_popularity,explicit,artist_name_x,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,merge_key,artist_name_y,track_id_y,track_name_y,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,track_genre
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,2,78,False,MGMT,73,3571100,indie,7GjVWG39IOj4viyWplJV4H,Little Dark Age,2018-02-09,10,album,4.99,little dark age_mgmt,MGMT,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0.0102,0.705,299960,0.7120000000000001,0.000855,6,0.1,-6.156000000000001,1,0.0385,97.512,4,0.62,66,alt-rock
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,2,78,False,MGMT,73,3571100,indie,7GjVWG39IOj4viyWplJV4H,Little Dark Age,2018-02-09,10,album,4.99,little dark age_mgmt,MGMT,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0.0102,0.705,299960,0.7120000000000001,0.000855,6,0.1,-6.156000000000001,1,0.0385,97.512,4,0.62,66,alternative
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,2,78,False,MGMT,73,3571100,indie,7GjVWG39IOj4viyWplJV4H,Little Dark Age,2018-02-09,10,album,4.99,little dark age_mgmt,MGMT,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0.0102,0.705,299960,0.7120000000000001,0.000855,6,0.1,-6.156000000000001,1,0.0385,97.512,4,0.62,66,indie
2Y0iGXY6m6immVb2ktbseM,Little Dark Age,2,78,False,MGMT,73,3571100,indie,7GjVWG39IOj4viyWplJV4H,Little Dark Age,2018-02-09,10,album,4.99,little dark age_mgmt,MGMT,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,0.0102,0.705,299960,0.7120000000000001,0.000855,6,0.1,-6.156000000000001,1,0.0385,97.512,4,0.62,66,rock
7uUahoeqGNRMbpdeiLj1rS,Panic Room,1,67,False,Au/Ra,60,597593,,3F83QiIRImUneMzZdSaTTM,Panic Room,2018-02-09,1,single,3.96,panic room_au/ra,Au/Ra,7uUahoeqGNRMbpdeiLj1rS,Panic Room,0.152,0.495,237773,0.426,5.65e-06,8,0.099,-9.434,1,0.0736,97.91,4,0.0636,69,electro
1vNoA9F5ASnlBISFekDmg3,Zombie,1,3,False,Bad Wolves,62,891423,metal,768Mgdrb3yUmNJ4HW4IJOL,Zombie,2018-01-19,1,single,4.24,zombie_bad wolves,Bad Wolves,1vNoA9F5ASnlBISFekDmg3,Zombie,0.0075599999999999,0.4479999999999999,254805,0.826,0.0,2,0.1169999999999999,-3.244,0,0.0319,77.093,4,0.19,75,alternative
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,1,77,False,Camila Cabello,78,35579266,,2vD3zSQr8hNlg0obNel4TE,Camila,2018-01-12,11,album,3.78,never be the same_camila cabello,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,0.181,0.637,226973,0.713,0.000637,0,0.1369999999999999,-4.333,1,0.0747,129.923,4,0.243,80,dance
77G0k1La0c5Dw8bAFANcyp,Sports,1,1,False,Beach Bunny,65,1856763,,4AJbHyDx1Fu8mYxlcj6K8F,Sports,2018-01-01,1,single,2.73,sports_beach bunny,Beach Bunny,2B9aVoZ2GWDtR09jIpFpQD,Sports,0.000673,0.231,164165,0.877,0.0258,9,0.0699,-5.276,1,0.057,186.148,4,0.536,55,indie-pop
7eB1V5LvAdxCc7brfGhRRo,watch,4,79,False,Billie Eilish,90,118692183,"alternative pop, electropop, dark pop",7fRrTyKvE4Skh93v97gtcU,dont smile at me,2017-12-22,9,single,2.95,watch_billie eilish,Billie Eilish,4sMnbk7rlaLN3wnrbxInuo,watch,0.284,0.4479999999999999,177887,0.5920000000000001,0.000971,0,0.0962,-8.957,1,0.212,165.148,4,0.4029999999999999,19,electro
6VpQdig9pdpTSIFItgkJV5,Never Be the Same,1,58,False,Camila Cabello,78,35576126,,3HR8mnPQ7Go27WPMTNR2um,Never Be the Same,2017-12-17,1,single,3.78,never be the same_camila cabello,Camila Cabello,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,0.181,0.637,226973,0.713,0.000637,0,0.1369999999999999,-4.333,1,0.0747,129.923,4,0.243,80,dance
33KJ2xFYONOlIYDBg6wPx8,Personal,2,62,False,HRVY,54,1683603,,0CKrROL2ULkLDpGx1kt6vP,Talk To Ya - EP,2017-11-30,5,single,3.3,personal_hrvy,HRVY,2i5yApYi5BEe1jq5XHXwgT,Personal,0.118,0.755,197198,0.5479999999999999,0.0,8,0.0801,-5.539,1,0.141,138.98,4,0.833,15,dance
33KJ2xFYONOlIYDBg6wPx8,Personal,2,62,False,HRVY,54,1683603,,0CKrROL2ULkLDpGx1kt6vP,Talk To Ya - EP,2017-11-30,5,single,3.3,personal_hrvy,HRVY,2i5yApYi5BEe1jq5XHXwgT,Personal,0.118,0.755,197198,0.5479999999999999,0.0,8,0.0801,-5.539,1,0.141,138.98,4,0.833,15,house
0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,1,71,True,Demi Lovato,77,27288825,,5Mu891tmjTbt64meovPSuf,Tell Me You Love Me,2017-09-29,12,album,3.39,sorry not sorry_demi lovato,Demi Lovato,07PleZfbhN8To4RcgoxAef,Sorry Not Sorry,0.0255,0.701,199547,0.67,0.0,11,0.217,-6.879,0,0.223,143.92700000000002,4,0.901,27,dance
7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,1,2,True,Demi Lovato,78,27289223,,1MI6gNg0plcEOgs8aezsjH,Tell Me You Love Me (Deluxe),2017-09-29,15,album,3.39,sorry not sorry_demi lovato,Demi Lovato,07PleZfbhN8To4RcgoxAef,Sorry Not Sorry,0.0255,0.701,199547,0.67,0.0,11,0.217,-6.879,0,0.223,143.92700000000002,4,0.901,27,dance
7vu0JkJh0ldukEYbTVcqd0,Issues,1,73,False,Julia Michaels,69,5292781,,1qyjZGIeeLJlXbYWuoloWj,Nervous System,2017-07-28,7,album,2.93,issues_julia michaels,Julia Michaels,1VtDdcXa6fuECioYhmWsXo,Issues,0.4,0.701,175867,0.419,0.0,8,0.076,-6.767,1,0.0782,113.784,4,0.442,19,electro
1zB4vmk8tFRmM9UULNzbLB,Thunder,10,84,False,Imagine Dragons,85,58364373,,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,12,album,3.11,thunder_imagine dragons,Imagine Dragons,75qMlHG85EEhrXPKhkf5FI,Thunder,0.00714,0.602,187987,0.8170000000000001,0.109,0,0.122,-4.444,1,0.0494,167.979,4,0.236,21,rock
0CcQNd8CINkwQfe1RDtGV6,Believer,3,4,False,Imagine Dragons,85,58375520,,5GlPAy2PRJW06GVFhKwGTl,Evolve,2017-06-23,11,album,3.4,believer_imagine dragons,Imagine Dragons,0Xk3DdaHhugSv35OS6yBOj,Believer,0.0556,0.77,204405,0.701,0.0,10,0.0925,-7.46,0,0.136,124.947,4,0.732,33,rock
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,3,82,False,Imagine Dragons,85,58375520,,33pt9HBdGlAbRGBHQgsZsU,Evolve,2017-06-23,12,album,3.35,whatever it takes_imagine dragons,Imagine Dragons,3VEs1LBTzJWeM3EoHua5LY,Whatever It Takes,0.0374,0.6709999999999999,201240,0.63,0.0,10,0.1169999999999999,-5.767,0,0.0319,134.934,4,0.578,30,rock
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,1,40,False,Clairo,78,6602735,bedroom pop,12pkuSY7Cy2sc5Ix0XIYIE,Flaming Hot Cheetos,2017-06-14,1,single,2.06,flaming hot cheetos_clairo,Clairo,6P6wO3mWOx8xVsaNbBoW1K,Flaming Hot Cheetos,0.887,0.795,122244,0.605,5.42e-06,7,0.105,-7.374,0,0.125,110.113,4,0.152,51,indie-pop
1F6IbA7di42uPc3cff8PXV,Flaming Hot Cheetos,1,40,False,Clairo,78,6602735,bedroom pop,12pkuSY7Cy2sc5Ix0XIYIE,Flaming Hot Cheetos,2017-06-14,1,single,2.06,flaming hot cheetos_clairo,Clairo,6P6wO3mWOx8xVsaNbBoW1K,Flaming Hot Cheetos,0.887,0.795,122244,0.605,5.42e-06,7,0.105,-7.374,0,0.125,110.113,4,0.152,51,indie
5E5MqaS6eOsbaJibl3YeMZ,Homesick,12,59,False,Dua Lipa,85,46895665,pop,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,17,album,3.84,homesick_dua lipa,Dua Lipa,1fF9w1hapJKALsOQ6yTcxg,Homesick,0.948,0.426,230480,0.2239999999999999,0.0,6,0.1119999999999999,-8.683,1,0.0391,85.728,5,0.3989999999999999,57,pop
76cy1WJvNGJTj78UqeA5zr,IDGAF,5,78,True,Dua Lipa,85,46886554,pop,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,17,album,3.63,idgaf_dua lipa,Dua Lipa,6acdKgBrJoYKbJD6WhG81R,IDGAF,0.0403,0.836,217947,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,60,dance
2ekn2ttSfGqwhhate0LSR0,New Rules,10,80,False,Dua Lipa,85,46895665,pop,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,17,album,3.48,new rules_dua lipa,Dua Lipa,43oK4OAWUsRZUDVeHtKI4U,New Rules,0.00261,0.762,209320,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,59,dance
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,1,2,False,Lauv,73,6815446,,7l6fTSFvlumnPFpOSrbnDV,I Like Me Better,2017-05-19,1,single,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,dance
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,1,2,False,Lauv,73,6815446,,7l6fTSFvlumnPFpOSrbnDV,I Like Me Better,2017-05-19,1,single,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,electro
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,1,2,False,Lauv,73,6815446,,7l6fTSFvlumnPFpOSrbnDV,I Like Me Better,2017-05-19,1,single,3.29,i like me better_lauv,Lauv,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,0.535,0.752,197437,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,76,pop
4iLqG9SeJSnt0cSPICSjxv,Attention,1,4,False,Charlie Puth,79,25301942,"soft pop, pop",0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,1,single,3.52,attention_charlie puth,Charlie Puth,5cF0dROlMOK5uNZtivgu50,Attention,0.109,0.775,208787,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,dance
4iLqG9SeJSnt0cSPICSjxv,Attention,1,4,False,Charlie Puth,79,25301942,"soft pop, pop",0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,1,single,3.52,attention_charlie puth,Charlie Puth,5cF0dROlMOK5uNZtivgu50,Attention,0.109,0.775,208787,0.613,2.33e-05,3,0.134,-4.586,0,0.0542,100.066,4,0.797,84,pop
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,1,86,False,Shawn Mendes,81,45703370,,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,16,album,3.32,there's nothing holdin' me back_shawn mendes,Shawn Mendes,0vPV2E3udZXadm36U4SvFt,There's Nothing Holdin' Me Back,0.321,0.8640000000000001,200135,0.809,0.0,2,0.0678,-4.069,1,0.0537,121.974,4,0.968,23,dance
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,1,86,False,Shawn Mendes,81,45703370,,3wBabo4pmzsYjALMSKY7Iq,Illuminate (Deluxe),2017-04-20,16,album,3.32,there's nothing holdin' me back_shawn mendes,Shawn Mendes,0vPV2E3udZXadm36U4SvFt,There's Nothing Holdin' Me Back,0.321,0.8640000000000001,200135,0.809,0.0,2,0.0678,-4.069,1,0.0537,121.974,4,0.968,23,pop
4q604hQba5940BbOoaenmz,Blood In The Cut,3,59,True,K.Flay,60,644838,,5ddpf5pxYjw9ob4DjPLuiz,Every Where Is Some Where,2017-04-07,12,album,3.14,blood in the cut_k.flay,K.Flay,1SWp97YZenUS5FFzublQzw,Blood In The Cut,0.11,0.765,188707,0.6559999999999999,0.0201,9,0.1669999999999999,-5.332000000000001,1,0.0314,129.95600000000002,4,0.6809999999999999,40,electro
1D9HQactbJoUudf9B119Y5,High Enough,5,60,False,K.Flay,60,644838,,5ddpf5pxYjw9ob4DjPLuiz,Every Where Is Some Where,2017-04-07,12,album,3.86,high enough_k.flay,K.Flay,748pmfPPHxaX5ZfniN3zju,High Enough,0.0247,0.361,231600,0.618,0.0321,0,0.163,-4.95,1,0.0508,89.088,4,0.509,39,electro
1D9HQactbJoUudf9B119Y5,High Enough,5,60,False,K.Flay,60,644838,,5ddpf5pxYjw9ob4DjPLuiz,Every Where Is Some Where,2017-04-07,12,album,3.86,high enough_k.flay,K.Flay,748pmfPPHxaX5ZfniN3zju,High Enough,0.0247,0.361,231600,0.618,0.0321,0,0.163,-4.95,1,0.0508,89.088,4,0.509,39,rock
0tgVpDi06FyKpA1z0VMD4v,Perfect,5,88,False,Ed Sheeran,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),2017-03-03,16,album,4.39,perfect_ed sheeran,Ed Sheeran,0AOvD8LrdeDVDaLzSB7YsM,Perfect,0.962,0.3,224803,0.245,0.902,7,0.115,-12.223,1,0.0429,96.813,3,0.496,56,pop
1sXUWdKx03aP9Gmzft58rt,Issues,1,0,False,Julia Michaels,69,5292876,,1FulpD9JiAPbqP2F31pmUP,Issues,2017-01-13,1,single,2.93,issues_julia michaels,Julia Michaels,1VtDdcXa6fuECioYhmWsXo,Issues,0.4,0.701,175867,0.419,0.0,8,0.076,-6.767,1,0.0782,113.784,4,0.442,19,electro
7dZ1Odmx9jWIweQSatnRqo,Million Reasons,7,75,False,Lady Gaga,88,42237551,"art pop, pop",2ZUwFxlWo0gwTsvZ6L4Meh,Joanne (Deluxe),2016-10-21,14,album,3.42,million reasons_lady gaga,Lady Gaga,7nnTvwRS3iSfaxH6O3TBFT,Million Reasons,0.494,0.6609999999999999,204853,0.5329999999999999,0.0,0,0.11,-4.435,1,0.0413,129.75,4,0.132,38,dance
0w3Q14i073jLoew1hgJkwD,Heartache On The Dance Floor,9,75,False,Jon Pardi,73,2338518,"country, acoustic country",1DTBcVfk3zXPHRmgpY6rFZ,California Sunrise,2016-05-13,12,album,3.42,heartache on the dance floor_jon pardi,Jon Pardi,5nGJhRervQpDzmQnRxqMN9,Heartache On The Dance Floor,0.0622,0.594,205390,0.831,0.0,9,0.0909,-4.289,1,0.0463,115.997,4,0.648,25,rock
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,10,70,False,Alessia Cara,72,12274170,,2AGNF8r2y8HL85yVk2bwmS,Know-It-All (Deluxe),2016-03-11,15,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,dance
42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,10,70,False,Alessia Cara,72,12274170,,2AGNF8r2y8HL85yVk2bwmS,Know-It-All (Deluxe),2016-03-11,15,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,electro
7gHs73wELdeycvS48JfIos,Faded,1,71,False,Alan Walker,78,41264069,,5HMjpBO0v78ayq5lreAyDd,Faded,2015-12-04,4,single,3.54,faded_alan walker,Alan Walker,698ItKASDavgwZ3WjaWjtz,Faded,0.0281,0.4679999999999999,212107,0.627,7.97e-06,6,0.11,-5.085,1,0.0476,179.642,4,0.159,81,electro
7gHs73wELdeycvS48JfIos,Faded,1,71,False,Alan Walker,78,41264069,,5HMjpBO0v78ayq5lreAyDd,Faded,2015-12-04,4,single,3.54,faded_alan walker,Alan Walker,698ItKASDavgwZ3WjaWjtz,Faded,0.0281,0.4679999999999999,212107,0.627,7.97e-06,6,0.11,-5.085,1,0.0476,179.642,4,0.159,81,house
1f8zcJPvJKvxAOjEqM0pyc,Love Yourself,5,72,False,Justin Bieber,91,85034636,"pop, contemporary r&b",3jJ5HhbOC2KB5fOZ2RgJTo,Purpose (Deluxe),2015-11-13,19,album,3.89,love yourself_justin bieber,Justin Bieber,5kwd8EKu1DMGEAHDVQEu9S,Love Yourself,0.866,0.785,235507,0.2689999999999999,0.0,4,0.21,-14.911,1,0.409,100.132,4,0.57,21,pop
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,10,78,False,Alessia Cara,72,12275134,,7HnbhIDKXIBhMR4EPGuMgu,Know-It-All,2015-11-13,10,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,dance
0wI7QkCcs8FUQE1OkXUIqd,Scars To Your Beautiful,10,78,False,Alessia Cara,72,12275134,,7HnbhIDKXIBhMR4EPGuMgu,Know-It-All,2015-11-13,10,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,electro
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,10,2,False,Alessia Cara,72,12274170,,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),2015-11-13,13,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,dance
0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,10,2,False,Alessia Cara,72,12274170,,3rDbA12I5duZnlwakqDdZa,Know-It-All (Deluxe),2015-11-13,13,album,3.83,scars to your beautiful_alessia cara,Alessia Cara,3q2dUd7f4YVn161pX9R0kF,Scars To Your Beautiful,0.0299,0.594,230240,0.738,0.0,0,0.109,-6.01,1,0.134,97.057,4,0.38,22,electro
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,alt-rock
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,alternative
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,3,60,False,WALK THE MOON,65,2239954,,2bVVESepVYULITlO6mtmoy,TALKING IS HARD (Expanded Edition),2014-12-02,15,album,3.31,shut up and dance_walk the moon,WALK THE MOON,04khRrAUOH5l0sC2eg0eiG,Shut Up and Dance,0.00607,0.579,197720,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,4,0.632,31,rock
6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,summer_calvin harris,Calvin Harris,5GtQkJTQ01zxZ9xRuIBRyY,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,33,electro
6YUTL4dYpB9xZO5qExPf05,Summer,8,82,False,Calvin Harris,84,23078931,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15,album,3.7,summer_calvin harris,Calvin Harris,5GtQkJTQ01zxZ9xRuIBRyY,Summer,0.0211,0.596,222533,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,33,house
37sINbJZcFdHFAsVNsPq1i,Superheroes,2,76,False,The Script,74,8809453,,6yd9yk8nFcHalXzy7mgaDx,No Sound Without Silence,2014-09-15,11,album,4.09,superheroes_the script,The Script,51c0YDa7BZUiT79IwDZVkj,Superheroes,0.0021899999999999,0.491,245467,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000002,4,0.6409999999999999,28,rock
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,5,85,False,Sam Smith,81,26272346,soft pop,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,dance
7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,5,85,False,Sam Smith,81,26272346,soft pop,08jWgM4vSkTose4blKBWov,In The Lonely Hour,2014-05-26,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,pop
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,4,80,False,Paloma Faith,64,1499294,,3jRG3qOfsSSW3SBdeBiIfC,A Perfect Contradiction (Outsiders' Expanded Edition),2014-03-10,24,album,3.88,only love can hurt like this_paloma faith,Paloma Faith,19bKzFSEs9WHJtIGNP8Cd3,Only Love Can Hurt Like This,0.0976,0.564,232893,0.885,0.0001199999999999,8,0.283,-4.509,1,0.0834,90.892,4,0.291,25,dance
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,5,0,False,Sam Smith,81,26275803,soft pop,2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour,2014-01-01,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,dance
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,5,0,False,Sam Smith,81,26275803,soft pop,2Jg7JZ0ZXOGje1bkq7CVgK,In The Lonely Hour,2014-01-01,10,album,3.98,i'm not the only one_sam smith,Sam Smith,3qVSFHTLwN1ASA77ERqIyn,I'm Not The Only One,0.486,0.675,241320,0.363,7.98e-06,5,0.0778,-10.65,1,0.0376,81.988,4,0.449,19,pop
6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,1,13,False,Capital Cities,65,996785,,3WrufJir7I61NkvkDwxero,In A Tidal Wave Of Mystery (Deluxe Edition),2013-06-30,16,album,3.21,safe and sound_capital cities,Capital Cities,1BIpq5tRLqZdEVGM6kdgET,Safe And Sound,0.000213,0.652,203234,0.79,0.009,0,0.0584,-5.888999999999999,1,0.031,117.974,5,0.821,6,rock
0NlGoUyOJSuSHmngoibVAs,All I Want,2,79,False,Kodaline,66,3183968,,1ttGpGzOEi6JDDOHO4qD1y,In A Perfect World (Expanded Edition),2013-06-17,15,album,5.09,all i want_kodaline,Kodaline,35lPlu8ihWPCMi43L2qK6l,All I Want,0.113,0.1889999999999999,306600,0.427,0.0923,0,0.0579999999999999,-9.08,1,0.0449,187.212,3,0.158,32,rock
6LoQHIo74tOzQ8EsLEkhgF,Come & Get It,5,70,False,Selena Gomez,81,53260584,,3cGKAHAUhAaTTezK4GbBhQ,Stars Dance (Bonus Track Version),2013-01-01,13,album,3.86,come & get it_selena gomez,Selena Gomez,4yHcVmaqkC9gjUD36SHGOh,Come & Get It,0.00878,0.5329999999999999,232733,0.7490000000000001,0.000371,5,0.0682,-6.273,0,0.052,80.018,4,0.605,28,dance
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,5,67,False,Imagine Dragons,85,58364373,,1rzDtYMpZDhRgKNigB467r,Night Visions (Deluxe),2012-09-04,16,album,3.16,on top of the world_imagine dragons,Imagine Dragons,4cnv4NZoRnyEo6E46XxRhP,On Top Of The World,0.0836,0.619,190474,0.865,5.74e-06,0,0.0874,-8.686,1,0.123,99.929,4,0.759,26,rock
4lCv7b86sLynZbXhfScfm2,Firework,4,70,False,Katy Perry,83,38400585,pop,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection,2012-03-12,19,album,3.79,firework_katy perry,Katy Perry,0nG0wg5uTw3FmpNleYKj6Z,Firework,0.1639999999999999,0.636,227747,0.784,0.0,8,0.115,-6.335,1,0.0543,124.096,4,0.631,25,dance
3AGOgQzp0YcPH41u9p7dOp,Glad You Came,1,59,False,The Wanted,61,2444220,,0NN3zv0dQ73NkBd8tM7wFj,The Wanted (Special Edition),2012-01-01,10,album,3.3,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,2,84,False,Foster The People,70,4025612,,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album,3.99,pumped up kicks_foster the people,Foster The People,0qcVzQKAVn7kYWJKRtXedl,Pumped Up Kicks,0.177,0.759,238147,0.62,0.139,5,0.089,-7.584,0,0.0293,128.151,4,0.935,29,indie
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,2,84,False,Foster The People,70,4025612,,7Kmmw7Z5D2UD5MVwdm10sT,Torches,2011-05-23,10,album,3.99,pumped up kicks_foster the people,Foster The People,0qcVzQKAVn7kYWJKRtXedl,Pumped Up Kicks,0.177,0.759,238147,0.62,0.139,5,0.089,-7.584,0,0.0293,128.151,4,0.935,29,rock
5yDL13y5giogKs2fSNf7sj,Glad You Came,1,76,False,The Wanted,61,2444259,,2hnaJ8ktG2FSP1EthsCo6N,Battleground (Deluxe Edition),2011-01-01,15,album,3.29,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock
1OXfWI3FQMdsKKC6lkvzSx,Glad You Came,1,1,False,The Wanted,61,2444287,,2ZmXUoLcHfK4Y7WctcYk60,Glad You Came,2011-01-01,1,single,3.3,glad you came_the wanted,The Wanted,3s9BUjzYDIesX8PXqcWno3,Glad You Came,0.03,0.682,198933,0.753,1.48e-06,7,0.0967,-7.108,0,0.0656,126.911,4,0.48,35,rock
