PC1,PC2,popularity
0.8728935725653134,-1.9813418381051722,45
0.6987741778179581,-0.5657228830304422,83
1.2981068704997154,0.029477250514112003,50
0.3044258806452951,-0.45896981266150505,69
1.9138998981766189,-0.3530873887654016,66
2.268415484213286,-0.08151900874162225,71
2.403225406093025,-0.24134118292089446,70
0.8329398534632327,-0.8940706052825157,72
1.3172680714189544,-1.0823455684742116,70
1.6621457044527754,0.7427871560712443,70
-1.359070788528506,-0.18314389827660182,72
0.8800400125921735,0.30542958361507844,70
1.6248286865180064,1.000847825771994,71
1.313016601606446,-0.25905690474889964,74
1.541380901092374,-0.9519876542266289,70
1.5719234620146632,-0.5345048734952345,72
1.7308333070457782,-1.4431546255809484,62
-0.45385346008370697,-0.7721265441248854,74
0.6524328238155429,-0.4588785049086146,78
0.5669101926262945,-1.3880735535557835,80
1.095953049268388,-2.2576306369162715,64
-1.4786018843197082,-1.276991092025208,75
-1.8765064028823175,1.3290751442398672,72
1.35772036873058,0.9349838454375405,70
0.5914244875362821,0.30973431596052786,64
1.104338914058198,-1.5729964908828113,75
1.8032827876296724,-0.0996560127061899,79
0.5047754255928207,-0.8706591560378809,86
1.4994375109000855,-0.5220167288398155,96
-1.029097982958444,-0.2532183353562723,74
-1.7815382786305636,-0.5665050537050467,57
-1.8767181906421486,-0.5964077613831982,72
0.3914535624236968,-0.9378306673831602,85
1.3854224010934253,-0.13277924665519245,79
0.8538366412341118,-0.6218710207721773,33
0.8775553195299495,-0.6762937456053965,89
0.4127591421151179,-1.2902384065284511,67
1.3410760001544777,-0.5917039741378497,90
1.37329620429724,-0.25660180401638955,96
-4.671699247439879,-0.4534877903435378,54
0.5080965902202638,-2.1406384652354697,58
0.7374323697815505,0.15951675951244054,76
0.11874162963682608,0.618719709527818,79
-0.34065261600312197,0.8129283378188682,82
-2.434833257397873,-0.7919926824088332,63
-3.3713481247448054,-0.812904361319368,26
0.9363515710410857,0.8121420806646271,76
0.7445078559355619,-1.8580656791403656,69
-4.2954520733940615,-0.292809297280074,1
0.9186221329725587,0.21364692024465065,76
-0.2719372569770778,-0.303902191149946,73
-0.3130919947629607,0.34743908865248957,74
0.4858177719648109,0.00955114632169501,83
1.2394617087202318,-0.04183990953632572,80
-1.1479331768728829,-0.03197664225875869,73
0.9603698567435229,0.3052888475606818,94
0.7991152112084837,-0.7509916842391137,72
1.8541222324709445,-1.0695555585605108,77
1.0792938875775915,-0.3691847172286539,75
0.8095388947972308,0.6412151894932987,71
1.6483543396369007,0.46077468805040317,73
-0.3085615692556561,0.2810169976918835,85
-0.02645129724513442,1.3689097394560383,74
-0.9108329121908519,0.475749794706421,80
1.883251962515519,1.094331065043016,93
0.3884949124351286,-1.9108947799750622,72
0.6577952367940143,-1.6776060931386245,83
-0.006610605984436882,-0.5923203319013135,75
-0.002261861597364227,-0.5114809127021148,88
1.4782406280822136,1.0604127596654713,84
0.9594834282063506,0.9654728035789999,68
